Date,Close,High,Low,Open,Volume
11/15/2022,97.57479095,99.25984624,95.85999299,97.39637271,41640800
11/16/2022,97.98117065,98.76422797,96.78180668,97.03952357,29105200
11/17/2022,97.4954834,98.40739541,95.93928293,96.11770115,26052600
11/18/2022,96.57365417,98.03073504,95.5229733,97.90187282,28342300
11/21/2022,94.75974274,97.53513576,94.52185428,96.43489126,21647400
11/22/2022,96.19699097,96.36549495,93.22335919,95.10665327,23438500
11/23/2022,97.59461212,97.89197838,96.23665064,96.23665064,18868100
11/25/2022,96.60340118,97.7730302,96.54393096,97.37654438,9701400
11/28/2022,95.20579529,96.72234652,94.76966014,96.18709181,26237500
11/29/2022,94.35335541,95.27518172,93.28284596,94.88861013,20061700
11/30/2022,100.1023636,100.1519271,93.59010978,93.98659556,43647500
12/1/2022,100.1023636,101.3512911,99.36886981,100.1320987,28687100
12/2/2022,99.5572052,99.88429898,98.03073981,98.17942293,21480700
12/5/2022,98.6056366,100.4889307,98.12985217,98.52633793,24405100
12/6/2022,96.12760925,98.90299445,95.57252616,98.42721759,24910700
12/7/2022,94.10555267,96.02849642,93.88748509,95.56263371,31045400
12/8/2022,92.88633728,94.73990368,92.62862043,94.54165704,32213300
12/9/2022,92.01409912,93.43153085,91.93480044,92.94583212,28225400
12/12/2022,92.48986816,92.73767084,90.804813,91.89514326,29420000
12/13/2022,94.78948212,98.65520559,94.19475717,96.90076587,40593700
12/14/2022,94.23439789,96.01858012,92.777317,94.36325255,28733600
12/15/2022,90.06141663,92.81698152,89.21888893,92.31146188,40107000
12/16/2022,89.46666718,90.52726217,88.73316592,89.96227245,58011800
12/19/2022,87.66268158,89.76404354,87.43469978,89.46668485,29493000
12/20/2022,88.23756409,88.39616141,86.67145709,87.33556638,23453800
12/21/2022,88.79265594,89.42703019,87.54372835,88.2970506,24745600
12/22/2022,86.98865509,87.76179824,85.56130923,87.38514089,27658300
12/23/2022,88.44572449,88.76291157,86.30470598,86.34435531,23003000
12/27/2022,86.6219101,88.15828984,86.24525272,88.01952094,20097300
12/28/2022,85.26395416,87.26620432,85.18466304,86.21552324,19523200
12/29/2022,87.67258453,88.06907033,85.84876045,85.85867468,23333500
12/30/2022,87.45452881,87.52391326,85.80911531,86.21551536,23986300
1/3/2023,88.33670044,90.2497374,87.74196797,88.80256312,28131200
1/4/2023,87.30583954,89.85325071,86.50295374,89.55588448,34854800
1/5/2023,85.44236755,86.80032907,85.14500885,86.7012095,27194400
1/6/2023,86.57234192,86.91927173,84.11414353,86.02718055,41381500
1/9/2023,87.24636078,89.25852481,87.087771,87.58337634,29003900
1/10/2023,87.64285278,87.89065547,85.07562057,85.22430369,30467800
1/11/2023,90.71559906,90.79489773,88.22766567,88.39616967,26862000
1/12/2023,90.32902527,91.06252661,88.96115727,90.67595505,30258100
1/13/2023,91.31033325,91.3797177,89.3378185,90.05149142,26329200
1/17/2023,90.48762512,91.43918648,89.25852598,91.25085403,32602400
1/18/2023,90.31912231,91.9843566,89.84333785,91.33015391,29116700
1/19/2023,92.23216248,92.78723807,89.83342673,89.92263963,37000400
1/20/2023,97.15847015,97.4360155,94.18483803,94.2641367,63191100
1/23/2023,98.91291809,99.16072077,96.64304465,97.08908644,40005100
1/24/2023,96.84128571,98.73450184,96.34568034,97.23777151,33078500
1/25/2023,94.38307953,95.31481996,92.93591288,94.73000174,42330000
1/26/2023,96.66287231,96.71243588,94.54168184,95.65184064,30114000
1/27/2023,98.49662018,99.43826742,96.45472078,96.45472078,33879800
1/30/2023,96.08796692,97.42609984,95.55271224,96.6232216,27226200
1/31/2023,97.9712677,98.01091704,95.9690253,96.01858886,29870700
2/1/2023,99.54729462,100.3006169,96.72234553,97.84241094,35531100
